participant;level;emoji;image;target_emotion;model_probability;label_1;label_2;label_3;success_labeler_1;success_labeler_2;success_labeler_3;agreement;include_in_dataset
5;1;8;1700491432012.png;Happiness;0.9632;Happiness;Happiness;Happiness;1;1;1;3;1
5;2;0;1700491500091.png;Neutral;0.4739;Neutral;Neutral;Neutral;1;1;1;3;1
5;2;1;1700491502988.png;Disgust;0.9506;Disgust;Disgust;Disgust;1;1;1;3;1
5;2;2;1700491504922.png;Surprise;0.8551;Surprise;Fear;Surprise;1;0;1;2;1
5;2;3;1700491508000.png;Fear;0.792;Fear;Fear;Disgust;1;1;0;2;1
5;2;4;1700491509590.png;Disgust;0.9584;Disgust;Disgust;Disgust;1;1;1;3;1
5;2;5;1700491512412.png;Disgust;0.8917;Sadness;Disgust;Disgust;0;1;1;2;1
5;2;6;1700491515741.png;Fear;0.6505;Disgust;Disgust;Disgust;0;0;0;0;0
5;2;7;1700491518328.png;Neutral;0.4007;Neutral;Neutral;Neutral;1;1;1;3;1
5;2;8;1700491520068.png;Surprise;0.7971;Surprise;Surprise;Surprise;1;1;1;3;1
5;2;9;1700491522758.png;Surprise;0.8789;Surprise;Surprise;Fear;1;1;0;2;1
5;2;10;1700491525332.png;Fear;0.8289;Surprise;Fear;Disgust;0;1;0;1;0
5;2;11;1700491527628.png;Neutral;0.4564;Neutral;Neutral;Neutral;1;1;1;3;1
5;3;0;1700491614237.png;Neutral;0.4913;Neutral;Neutral;Neutral;1;1;1;3;1
5;3;1;1700491615944.png;Disgust;0.9094;Disgust;Disgust;Disgust;1;1;1;3;1
5;3;2;1700491618203.png;Anger;0.4731;Anger;Anger;Anger;1;1;1;3;1
5;3;3;1700491620433.png;Surprise;0.7188;Surprise;Surprise;Surprise;1;1;1;3;1
5;3;4;1700491622476.png;Happiness;0.9795;Happiness;Happiness;Happiness;1;1;1;3;1
5;3;5;1700491625143.png;Fear;0.7226;Fear;Fear;Fear;1;1;1;3;1
5;3;6;1700491627097.png;Sadness;0.3335;Neutral;Sadness;Neutral;0;1;0;1;0
5;3;7;1700491627937.png;Sadness;0.2033;Sadness;Sadness;Disgust;1;1;0;2;1
5;3;8;1700491630998.png;Anger;0.2818;Neutral;Anger;Anger;0;1;1;2;1
5;3;9;1700491632381.png;Disgust;0.9702;Disgust;Disgust;Disgust;1;1;1;3;1
5;3;10;1700491634963.png;Anger;0.3176;Disgust;Neutral;Neutral;0;0;0;0;0
5;3;11;1700491636900.png;Happiness;0.9357;Happiness;Happiness;Happiness;1;1;1;3;1
5;3;12;1700491638529.png;Neutral;0.4724;Neutral;Neutral;Neutral;1;1;1;3;1
5;3;13;1700491640564.png;Surprise;0.7462;Surprise;Fear;Surprise;1;0;1;2;1
5;3;14;1700491642205.png;Neutral;0.5224;Neutral;Neutral;Neutral;1;1;1;3;1
5;3;15;1700491644850.png;Sadness;0.3304;Neutral;Neutral;Neutral;0;0;0;0;0
5;3;16;1700491646962.png;Fear;0.8388;Fear;Fear;Fear;1;1;1;3;1
5;3;17;1700491648470.png;Happiness;0.9557;Happiness;Happiness;Happiness;1;1;1;3;1
5;3;18;1700491650295.png;Disgust;0.9213;Disgust;Disgust;Disgust;1;1;1;3;1
5;3;19;1700491652369.png;Surprise;0.5546;Surprise;Fear;Fear;1;0;0;1;0
5;3;20;1700491655095.png;Fear;0.7058;Fear;Fear;Disgust;1;1;0;2;1
5;4;0;1700491790127.png;Disgust;0.8651;Disgust;Disgust;Disgust;1;1;1;3;1
5;4;1;1700491791918.png;Sadness;0.32;Sadness;Sadness;Anger;1;1;0;2;1
5;4;2;1700491793991.png;Neutral;0.3955;Neutral;Neutral;Neutral;1;1;1;3;1
5;4;3;1700491795424.png;Surprise;0.8356;Surprise;Surprise;Surprise;1;1;1;3;1
5;4;4;1700491797265.png;Neutral;0.441;Neutral;Neutral;Neutral;1;1;1;3;1
5;4;5;1700491799550.png;Neutral;0.5109;Neutral;Neutral;Neutral;1;1;1;3;1
5;4;6;1700491800342.png;Happiness;0.969;Happiness;Happiness;Happiness;1;1;1;3;1
5;4;7;1700491802418.png;Anger;0.2407;Disgust;Anger;Anger;0;1;1;2;1
5;4;8;1700491804087.png;Sadness;0.4961;Fear;Sadness;Sadness;0;1;1;2;1
5;4;9;1700491805703.png;Fear;0.1124;Happiness;Happiness;Happiness;0;0;0;0;0
5;4;10;1700491807581.png;Anger;0.3331;Anger;Anger;Anger;1;1;1;3;1
5;4;11;1700491809351.png;Happiness;0.8918;Happiness;Happiness;Happiness;1;1;1;3;1
5;4;12;1700491811175.png;Disgust;0.945;Disgust;Disgust;Disgust;1;1;1;3;1
5;4;13;1700491813190.png;Happiness;0.9693;Happiness;Happiness;Happiness;1;1;1;3;1
5;4;14;1700491814844.png;Anger;0.3606;Anger;Anger;Anger;1;1;1;3;1
5;4;15;1700491816381.png;Disgust;0.9517;Sadness;Sadness;Disgust;0;0;1;1;0
5;4;16;1700491818051.png;Fear;0.7403;Disgust;Fear;Fear;0;1;1;2;1
5;4;17;1700491820637.png;Sadness;0.4686;Sadness;Sadness;Anger;1;1;0;2;1
5;4;18;1700491821614.png;Neutral;0.4188;Neutral;Neutral;Neutral;1;1;1;3;1
5;4;19;1700491823660.png;Surprise;0.762;Surprise;Surprise;Surprise;1;1;1;3;1
5;4;20;1700491825430.png;Sadness;0.3274;Sadness;Sadness;Sadness;1;1;1;3;1
5;4;21;1700491826720.png;Surprise;0.7619;Surprise;Surprise;Fear;1;1;0;2;1
5;4;22;1700491829230.png;Anger;0.3621;Neutral;Anger;Anger;0;1;1;2;1
5;4;23;1700491830471.png;Fear;0.0858;Surprise;Surprise;Fear;0;0;1;1;0
5;4;24;1700491832656.png;Happiness;0.9199;Happiness;Happiness;Happiness;1;1;1;3;1
5;4;25;1700491834563.png;Fear;0.4534;Fear;Fear;Fear;1;1;1;3;1
5;4;26;1700491835941.png;Disgust;0.9597;Anger;Anger;Anger;0;0;0;0;0
5;4;27;1700491837529.png;Surprise;0.451;Surprise;Fear;Fear;1;0;0;1;0
6;1;0;1700496706993.png;Anger;0.5074;Anger;Anger;Anger;1;1;1;3;1
6;1;1;1700496708468.png;Sadness;0.4273;Neutral;Neutral;Neutral;0;0;0;0;0
6;1;2;1700496712574.png;Happiness;0.8499;Happiness;Happiness;Happiness;1;1;1;3;1
6;1;3;1700496714816.png;Anger;0.5081;Anger;Anger;Anger;1;1;1;3;1
6;1;4;1700496716876.png;Anger;0.4728;Anger;Anger;Anger;1;1;1;3;1
6;1;5;1700496719910.png;Sadness;0.4663;Happiness;Neutral;Neutral;0;0;0;0;0
6;1;6;1700496721834.png;Happiness;0.3727;Happiness;Happiness;Happiness;1;1;1;3;1
6;1;7;1700496723950.png;Sadness;0.5434;Happiness;Disgust;Happiness;0;0;0;0;0
6;1;8;1700496726497.png;Happiness;0.9619;Happiness;Happiness;Happiness;1;1;1;3;1
6;2;0;1700496793977.png;Neutral;0.3719;Neutral;Neutral;Neutral;1;1;1;3;1
6;2;1;1700496796273.png;Disgust;0.929;Fear;Disgust;Disgust;0;1;1;2;1
6;2;2;1700496798831.png;Surprise;0.8362;Surprise;Surprise;Surprise;1;1;1;3;1
6;2;3;1700496800866.png;Fear;0.8957;Surprise;Fear;Fear;0;1;1;2;1
6;2;4;1700496803832.png;Disgust;0.961;Disgust;Disgust;Disgust;1;1;1;3;1
6;2;5;1700496806559.png;Disgust;0.4951;Surprise;Disgust;Disgust;0;1;1;2;1
6;2;6;1700496808759.png;Fear;0.3914;Surprise;Fear;Neutral;0;1;0;1;0
6;2;7;1700496811015.png;Neutral;0.3474;Neutral;Neutral;Neutral;1;1;1;3;1
6;2;8;1700496813935.png;Surprise;0.9369;Surprise;Surprise;Surprise;1;1;1;3;1
6;2;9;1700496816876.png;Surprise;0.7686;Surprise;Fear;Surprise;1;0;1;2;1
6;2;10;1700496819284.png;Fear;0.7608;Fear;Fear;Fear;1;1;1;3;1
6;2;11;1700496821331.png;Neutral;0.2742;Neutral;Neutral;Neutral;1;1;1;3;1
6;3;0;1700496916406.png;Neutral;0.2973;Neutral;Neutral;Neutral;1;1;1;3;1
6;3;1;1700496918574.png;Disgust;0.0582;Sadness;Disgust;Disgust;0;1;1;2;1
6;3;2;1700496920741.png;Anger;0.533;Fear;Sadness;Disgust;0;0;0;0;0
6;3;3;1700496922484.png;Surprise;0.8144;Surprise;Surprise;Surprise;1;1;1;3;1
6;3;4;1700496924776.png;Happiness;0.9578;Happiness;Happiness;Happiness;1;1;1;3;1
6;3;5;1700496927077.png;Fear;0.5083;Fear;Fear;Disgust;1;1;0;2;1
6;3;6;1700496928044.png;Sadness;0.4032;Neutral;Sadness;Sadness;0;1;1;2;1
6;3;7;1700496930909.png;Sadness;0.4221;Sadness;Sadness;Anger;1;1;0;2;1
6;3;8;1700496932437.png;Anger;0.1089;Happiness;Happiness;Happiness;0;0;0;0;0
6;3;9;1700496935503.png;Disgust;0.087;Neutral;Fear;Neutral;0;0;0;0;0
6;3;10;1700496936841.png;Anger;0.3267;Anger;Anger;Anger;1;1;1;3;1
6;3;11;1700496938747.png;Happiness;0.7275;Happiness;Happiness;Happiness;1;1;1;3;1
6;3;12;1700496940500.png;Neutral;0.2774;Neutral;Neutral;Neutral;1;1;1;3;1
6;3;13;1700496942771.png;Surprise;0.8887;Surprise;Surprise;Surprise;1;1;1;3;1
6;3;14;1700496945235.png;Neutral;0.3166;Neutral;Sadness;Neutral;1;0;1;2;1
6;3;15;1700496946268.png;Sadness;0.3578;Neutral;Sadness;Neutral;0;1;0;1;0
6;3;16;1700496949437.png;Fear;0.6761;Fear;Fear;Disgust;1;1;0;2;1
6;3;17;1700496951478.png;Happiness;0.9395;Happiness;Happiness;Happiness;1;1;1;3;1
6;3;18;1700496952599.png;Disgust;0.6221;Disgust;Disgust;Disgust;1;1;1;3;1
6;3;19;1700496954901.png;Surprise;0.9129;Surprise;Surprise;Surprise;1;1;1;3;1
6;3;20;1700496956371.png;Fear;0.6037;Surprise;Surprise;Fear;0;0;1;1;0
6;4;0;1700497090190.png;Disgust;0.5327;Sadness;Sadness;Sadness;0;0;0;0;0
6;4;1;1700497092521.png;Sadness;0.4066;Neutral;Neutral;Neutral;0;0;0;0;0
6;4;2;1700497094126.png;Neutral;0.3478;Neutral;Neutral;Neutral;1;1;1;3;1
6;4;3;1700497095964.png;Surprise;0.8768;Surprise;Surprise;Surprise;1;1;1;3;1
6;4;4;1700497097271.png;Neutral;0.2515;Neutral;Neutral;Neutral;1;1;1;3;1
6;4;5;1700497099202.png;Neutral;0.2161;Neutral;Neutral;Neutral;1;1;1;3;1
6;4;6;1700497100419.png;Happiness;0.6181;Happiness;Happiness;Happiness;1;1;1;3;1
6;4;7;1700497103064.png;Anger;0.2747;Sadness;Anger;Anger;0;1;1;2;1
6;4;8;1700497104598.png;Sadness;0.4748;Sadness;Sadness;Sadness;1;1;1;3;1
6;4;9;1700497106379.png;Fear;0.7094;Surprise;Fear;Fear;0;1;1;2;1
6;4;10;1700497107393.png;Anger;0.4241;Sadness;Anger;Anger;0;1;1;2;1
6;4;11;1700497109218.png;Happiness;0.5282;Happiness;Happiness;Happiness;1;1;1;3;1
6;4;12;1700497111362.png;Disgust;0.9335;Disgust;Disgust;Disgust;1;1;1;3;1
6;4;13;1700497112642.png;Happiness;0.4615;Happiness;Happiness;Happiness;1;1;1;3;1
6;4;14;1700497114611.png;Anger;0.4817;Sadness;Anger;Anger;0;1;1;2;1
6;4;15;1700497116849.png;Disgust;0.0242;Anger;Anger;Anger;0;0;0;0;0
6;4;16;1700497118520.png;Fear;0.5466;Surprise;Fear;Fear;0;1;1;2;1
6;4;17;1700497120522.png;Sadness;0.5613;Sadness;Sadness;Sadness;1;1;1;3;1
6;4;18;1700497122360.png;Neutral;0.2659;Neutral;Neutral;Neutral;1;1;1;3;1
6;4;19;1700497124116.png;Surprise;0.9003;Surprise;Surprise;Surprise;1;1;1;3;1
6;4;20;1700497125118.png;Sadness;0.4876;Sadness;Sadness;Sadness;1;1;1;3;1
6;4;21;1700497127301.png;Surprise;0.8859;Surprise;Surprise;Surprise;1;1;1;3;1
6;4;22;1700497129100.png;Anger;0.5323;Sadness;Anger;Anger;0;1;1;2;1
6;4;23;1700497130577.png;Fear;0.6306;Fear;Fear;Fear;1;1;1;3;1
6;4;24;1700497131969.png;Happiness;0.5357;Happiness;Happiness;Happiness;1;1;1;3;1
6;4;25;1700497133955.png;Fear;0.1233;Anger;Disgust;Anger;0;0;0;0;0
6;4;26;1700497136016.png;Disgust;0.8412;Fear;Disgust;Fear;0;1;0;1;0
6;4;27;1700497137301.png;Surprise;0.8677;Surprise;Surprise;Surprise;1;1;1;3;1
7;1;0;1700566360473.png;Anger;0.5178;Anger;Anger;Anger;1;1;1;3;1
7;1;1;1700566363426.png;Sadness;0.2878;Sadness;Neutral;Neutral;1;0;0;1;0
7;1;2;1700566365489.png;Happiness;0.9088;Happiness;Happiness;Happiness;1;1;1;3;1
7;1;3;1700566368554.png;Anger;0.3605;Anger;Anger;Anger;1;1;1;3;1
7;1;4;1700566370537.png;Anger;0.3618;Anger;Anger;Anger;1;1;1;3;1
7;1;5;1700566373231.png;Sadness;0.3084;Neutral;Sadness;Neutral;0;1;0;1;0
7;1;6;1700566375750.png;Happiness;0.9274;Happiness;Happiness;Happiness;1;1;1;3;1
7;1;7;1700566378592.png;Sadness;0.2831;Sadness;Sadness;Neutral;1;1;0;2;1
7;1;8;1700566380398.png;Happiness;0.419;Happiness;Happiness;Happiness;1;1;1;3;1
7;2;0;1700566451956.png;Neutral;0.6541;Neutral;Neutral;Neutral;1;1;1;3;1
7;2;1;1700566455151.png;Disgust;0.3164;Neutral;Fear;Disgust;0;0;1;1;0
7;2;2;1700566457312.png;Surprise;0.7582;Surprise;Surprise;Fear;1;1;0;2;1
7;2;3;1700566460103.png;Fear;0.1282;Surprise;Fear;Fear;0;1;1;2;1
7;2;4;1700566462521.png;Disgust;0.9428;Disgust;Disgust;Disgust;1;1;1;3;1
7;2;5;1700566463954.png;Disgust;0.0561;Neutral;Neutral;Fear;0;0;0;0;0
7;2;6;1700566468011.png;Fear;0.213;Surprise;Fear;Fear;0;1;1;2;1
7;2;7;1700566469866.png;Neutral;0.672;Neutral;Neutral;Neutral;1;1;1;3;1
7;2;8;1700566471449.png;Surprise;0.8184;Surprise;Surprise;Surprise;1;1;1;3;1
7;2;9;1700566474004.png;Surprise;0.7386;Surprise;Fear;Fear;1;0;0;1;0
7;2;10;1700566476822.png;Fear;0.0528;Surprise;Surprise;Fear;0;0;1;1;0
7;2;11;1700566480238.png;Neutral;0.6574;Neutral;Neutral;Neutral;1;1;1;3;1
7;3;0;1700566569894.png;Neutral;0.6891;Neutral;Neutral;Neutral;1;1;1;3;1
7;3;1;1700566572692.png;Disgust;0.0354;Neutral;Fear;Fear;0;0;0;0;0
7;3;2;1700566575385.png;Anger;0.2621;Anger;Disgust;Anger;1;0;1;2;1
7;3;3;1700566577455.png;Surprise;0.8925;Surprise;Surprise;Surprise;1;1;1;3;1
7;3;4;1700566578554.png;Happiness;0.5175;Happiness;Happiness;Happiness;1;1;1;3;1
7;3;5;1700566580718.png;Fear;0.234;Surprise;Surprise;Fear;0;0;1;1;0
7;3;6;1700566582653.png;Sadness;0.4061;Sadness;Sadness;Anger;1;1;0;2;1
7;3;7;1700566584746.png;Sadness;0.461;Sadness;Sadness;Neutral;1;1;0;2;1
7;3;8;1700566586121.png;Anger;0.1226;Neutral;Neutral;Neutral;0;0;0;0;0
7;3;9;1700566589454.png;Disgust;0.3049;Disgust;Disgust;Disgust;1;1;1;3;1
7;3;10;1700566591118.png;Anger;0.1947;Sadness;Anger;Anger;0;1;1;2;1
7;3;11;1700566593020.png;Happiness;0.2402;Happiness;Neutral;Happiness;1;0;1;2;1
7;3;12;1700566594120.png;Neutral;0.6388;Neutral;Neutral;Neutral;1;1;1;3;1
7;3;13;1700566596617.png;Surprise;0.812;Surprise;Surprise;Fear;1;1;0;2;1
7;3;14;1700566599215.png;Neutral;0.6892;Neutral;Neutral;Neutral;1;1;1;3;1
7;3;15;1700566601149.png;Sadness;0.3829;Sadness;Sadness;Neutral;1;1;0;2;1
7;3;16;1700566603144.png;Fear;0.2099;Surprise;Fear;Fear;0;1;1;2;1
7;3;17;1700566604908.png;Happiness;0.8033;Happiness;Happiness;Happiness;1;1;1;3;1
7;3;18;1700566607253.png;Disgust;0.7739;Disgust;Anger;Anger;1;0;0;1;0
7;3;19;1700566609011.png;Surprise;0.8179;Surprise;Surprise;Surprise;1;1;1;3;1
7;3;20;1700566610883.png;Fear;0.165;Neutral;Surprise;Fear;0;0;1;1;0
7;4;0;1700566738359.png;Disgust;0.1511;Disgust;Disgust;Disgust;1;1;1;3;1
7;4;1;1700566739900.png;Sadness;0.3058;Sadness;Sadness;Neutral;1;1;0;2;1
7;4;2;1700566741767.png;Neutral;0.6168;Neutral;Neutral;Neutral;1;1;1;3;1
7;4;3;1700566743230.png;Surprise;0.7651;Surprise;Surprise;Fear;1;1;0;2;1
7;4;4;1700566745158.png;Neutral;0.5907;Sadness;Neutral;Neutral;0;1;1;2;1
7;4;5;1700566747392.png;Neutral;0.6504;Neutral;Neutral;Neutral;1;1;1;3;1
7;4;6;1700566748186.png;Happiness;0.9341;Happiness;Happiness;Happiness;1;1;1;3;1
7;4;7;1700566750284.png;Anger;0.2865;Sadness;Anger;Anger;0;1;1;2;1
7;4;8;1700566752491.png;Sadness;0.3935;Neutral;Neutral;Neutral;0;0;0;0;0
7;4;9;1700566754162.png;Fear;0.103;Surprise;Fear;Fear;0;1;1;2;1
7;4;10;1700566756199.png;Anger;0.4054;Anger;Anger;Anger;1;1;1;3;1
7;4;11;1700566757865.png;Happiness;0.5854;Happiness;Happiness;Happiness;1;1;1;3;1
7;4;12;1700566758697.png;Disgust;0.0123;Neutral;Neutral;Neutral;0;0;0;0;0
7;4;13;1700566761392.png;Happiness;0.2858;Neutral;Neutral;Happiness;0;0;1;1;0
7;4;14;1700566763172.png;Anger;0.3795;Anger;Anger;Anger;1;1;1;3;1
7;4;15;1700566765044.png;Disgust;0.233;Surprise;Disgust;Fear;0;1;0;1;0
7;4;16;1700566765878.png;Fear;0.2275;Neutral;Neutral;Fear;0;0;1;1;0
7;4;17;1700566768553.png;Sadness;0.3714;Sadness;Sadness;Sadness;1;1;1;3;1
7;4;18;1700566769680.png;Neutral;0.5815;Sadness;Neutral;Neutral;0;1;1;2;1
7;4;19;1700566771764.png;Surprise;0.863;Surprise;Surprise;Surprise;1;1;1;3;1
7;4;20;1700566773181.png;Sadness;0.4334;Disgust;Anger;Anger;0;0;0;0;0
7;4;21;1700566775375.png;Surprise;0.897;Surprise;Fear;Fear;1;0;0;1;0
7;4;22;1700566776707.png;Anger;0.3833;Anger;Anger;Anger;1;1;1;3;1
7;4;23;1700566778750.png;Fear;0.0543;Surprise;Surprise;Fear;0;0;1;1;0
7;4;24;1700566780730.png;Happiness;0.4111;Neutral;Happiness;Happiness;0;1;1;2;1
7;4;25;1700566782497.png;Fear;0.025;Surprise;Fear;Fear;0;1;1;2;1
7;4;26;1700566784149.png;Disgust;0.9039;Disgust;Anger;Anger;1;0;0;1;0
7;4;27;1700566785956.png;Surprise;0.8102;Surprise;Fear;Surprise;1;0;1;2;1
8;1;0;1700567688235.png;Anger;0.9671;Anger;Anger;Anger;1;1;1;3;1
8;1;1;1700567691497.png;Sadness;0.6247;Sadness;Sadness;Sadness;1;1;1;3;1
8;1;2;1700567693686.png;Happiness;0.9453;Happiness;Happiness;Happiness;1;1;1;3;1
8;1;3;1700567695958.png;Anger;0.9719;Anger;Anger;Anger;1;1;1;3;1
8;1;4;1700567698824.png;Anger;0.9825;Anger;Anger;Anger;1;1;1;3;1
8;1;5;1700567701471.png;Sadness;0.5388;Anger;Disgust;Sadness;0;0;1;1;0
8;1;6;1700567702985.png;Happiness;0.3531;Happiness;Happiness;Happiness;1;1;1;3;1
8;1;7;1700567706828.png;Sadness;0.5659;Anger;Sadness;Sadness;0;1;1;2;1
8;1;8;1700567708570.png;Happiness;0.908;Happiness;Happiness;Happiness;1;1;1;3;1
8;2;0;1700567785168.png;Neutral;0.4758;Neutral;Neutral;Neutral;1;1;1;3;1
8;2;1;1700567787758.png;Disgust;0.8639;Fear;Disgust;Disgust;0;1;1;2;1
8;2;2;1700567790485.png;Surprise;0.7982;Surprise;Surprise;Surprise;1;1;1;3;1
8;2;3;1700567792669.png;Fear;0.1987;Fear;Fear;Fear;1;1;1;3;1
8;2;4;1700567795123.png;Disgust;0.9783;Fear;Disgust;Disgust;0;1;1;2;1
8;2;5;1700567797672.png;Disgust;0.2975;Disgust;Neutral;Neutral;1;0;0;1;0
8;2;6;1700567799982.png;Fear;0.8212;Fear;Fear;Fear;1;1;1;3;1
8;2;7;1700567803057.png;Neutral;0.4787;Neutral;Neutral;Neutral;1;1;1;3;1
8;2;8;1700567804174.png;Surprise;0.754;Surprise;Surprise;Surprise;1;1;1;3;1
8;2;9;1700567807289.png;Surprise;0.8032;Surprise;Surprise;Surprise;1;1;1;3;1
8;2;10;1700567809324.png;Fear;0.1681;Surprise;Fear;Fear;0;1;1;2;1
8;2;11;1700567812479.png;Neutral;0.4538;Neutral;Neutral;Neutral;1;1;1;3;1
8;3;0;1700567902030.png;Neutral;0.5328;Neutral;Neutral;Neutral;1;1;1;3;1
8;3;1;1700567903352.png;Disgust;0.1058;Fear;Disgust;Disgust;0;1;1;2;1
8;3;2;1700567906760.png;Anger;0.9742;Anger;Anger;Anger;1;1;1;3;1
8;3;3;1700567907954.png;Surprise;0.7375;Surprise;Surprise;Surprise;1;1;1;3;1
8;3;4;1700567909922.png;Happiness;0.8121;Happiness;Happiness;Happiness;1;1;1;3;1
8;3;5;1700567911689.png;Fear;0.3761;Surprise;Fear;Fear;0;1;1;2;1
8;3;6;1700567914515.png;Sadness;0.67;Sadness;Sadness;Sadness;1;1;1;3;1
8;3;7;1700567916813.png;Sadness;0.6261;Sadness;Sadness;Sadness;1;1;1;3;1
8;3;8;1700567918385.png;Anger;0.9722;Anger;Anger;Anger;1;1;1;3;1
8;3;9;1700567920333.png;Disgust;0.9744;Disgust;Disgust;Disgust;1;1;1;3;1
8;3;10;1700567922812.png;Anger;0.9592;Anger;Anger;Anger;1;1;1;3;1
8;3;11;1700567924727.png;Happiness;0.467;Happiness;Happiness;Happiness;1;1;1;3;1
8;3;12;1700567926584.png;Neutral;0.4984;Neutral;Neutral;Neutral;1;1;1;3;1
8;3;13;1700567928618.png;Surprise;0.7881;Surprise;Surprise;Surprise;1;1;1;3;1
8;3;14;1700567929561.png;Neutral;0.4815;Neutral;Neutral;Neutral;1;1;1;3;1
8;3;15;1700567932221.png;Sadness;0.5685;Sadness;Sadness;Sadness;1;1;1;3;1
8;3;16;1700567934618.png;Fear;0.5277;Fear;Fear;Fear;1;1;1;3;1
8;3;17;1700567936678.png;Happiness;0.8338;Happiness;Happiness;Happiness;1;1;1;3;1
8;3;18;1700567938373.png;Disgust;0.9656;Disgust;Disgust;Disgust;1;1;1;3;1
8;3;19;1700567940478.png;Surprise;0.6695;Surprise;Surprise;Surprise;1;1;1;3;1
8;3;20;1700567942412.png;Fear;0.7446;Surprise;Fear;Fear;0;1;1;2;1
8;4;0;1700568075798.png;Disgust;0.9211;Fear;Disgust;Disgust;0;1;1;2;1
8;4;1;1700568077758.png;Sadness;0.6147;Disgust;Sadness;Sadness;0;1;1;2;1
8;4;2;1700568079098.png;Neutral;0.4197;Neutral;Neutral;Neutral;1;1;1;3;1
8;4;3;1700568081350.png;Surprise;0.7848;Surprise;Surprise;Surprise;1;1;1;3;1
8;4;4;1700568082939.png;Neutral;0.4552;Neutral;Neutral;Neutral;1;1;1;3;1
8;4;5;1700568084639.png;Neutral;0.5027;Neutral;Neutral;Neutral;1;1;1;3;1
8;4;6;1700568086128.png;Happiness;0.8439;Happiness;Happiness;Happiness;1;1;1;3;1
8;4;7;1700568088202.png;Anger;0.9779;Anger;Anger;Anger;1;1;1;3;1
8;4;8;1700568089762.png;Sadness;0.5128;Disgust;Disgust;Disgust;0;0;0;0;0
8;4;9;1700568090919.png;Fear;0.2651;Surprise;Fear;Fear;0;1;1;2;1
8;4;10;1700568092978.png;Anger;0.9708;Anger;Anger;Anger;1;1;1;3;1
8;4;11;1700568095008.png;Happiness;0.4466;Happiness;Happiness;Happiness;1;1;1;3;1
8;4;12;1700568096451.png;Disgust;0.9675;Disgust;Disgust;Disgust;1;1;1;3;1
8;4;13;1700568098531.png;Happiness;0.8789;Happiness;Happiness;Happiness;1;1;1;3;1
8;4;14;1700568100175.png;Anger;0.9755;Anger;Anger;Anger;1;1;1;3;1
8;4;15;1700568102387.png;Disgust;0.9616;Disgust;Disgust;Disgust;1;1;1;3;1
8;4;16;1700568103657.png;Fear;0.2049;Surprise;Fear;Fear;0;1;1;2;1
8;4;17;1700568105801.png;Sadness;0.6859;Disgust;Disgust;Disgust;0;0;0;0;0
8;4;18;1700568107499.png;Neutral;0.439;Neutral;Neutral;Neutral;1;1;1;3;1
8;4;19;1700568109087.png;Surprise;0.7481;Surprise;Surprise;Surprise;1;1;1;3;1
8;4;20;1700568111188.png;Sadness;0.6996;Fear;Disgust;Disgust;0;0;0;0;0
8;4;21;1700568112955.png;Surprise;0.68;Surprise;Surprise;Surprise;1;1;1;3;1
8;4;22;1700568114265.png;Anger;0.9755;Anger;Anger;Anger;1;1;1;3;1
8;4;23;1700568116382.png;Fear;0.5387;Surprise;Fear;Fear;0;1;1;2;1
8;4;24;1700568118260.png;Happiness;0.2458;Happiness;Happiness;Happiness;1;1;1;3;1
8;4;25;1700568119916.png;Fear;0.3165;Surprise;Fear;Fear;0;1;1;2;1
8;4;26;1700568121727.png;Disgust;0.8384;Disgust;Disgust;Disgust;1;1;1;3;1
8;4;27;1700568123468.png;Surprise;0.5447;Surprise;Surprise;Surprise;1;1;1;3;1
9;1;0;1700570965881.png;Anger;0.2539;Anger;Anger;Anger;1;1;1;3;1
9;1;1;1700570967857.png;Sadness;0.387;Neutral;Sadness;Neutral;0;1;0;1;0
9;1;2;1700570970599.png;Happiness;0.7961;Happiness;Happiness;Happiness;1;1;1;3;1
9;1;3;1700570973287.png;Anger;0.212;Anger;Anger;Anger;1;1;1;3;1
9;1;4;1700570976307.png;Anger;0.2361;Anger;Anger;Anger;1;1;1;3;1
9;1;5;1700570977759.png;Sadness;0.364;Neutral;Sadness;Neutral;0;1;0;1;0
9;1;6;1700570981390.png;Happiness;0.9782;Happiness;Happiness;Happiness;1;1;1;3;1
9;1;7;1700570983007.png;Sadness;0.3592;Neutral;Sadness;Neutral;0;1;0;1;0
9;1;8;1700570985573.png;Happiness;0.7985;Happiness;Happiness;Happiness;1;1;1;3;1
9;2;0;1700571051855.png;Neutral;0.4906;Neutral;Neutral;Neutral;1;1;1;3;1
9;2;1;1700571053713.png;Disgust;0.973;Disgust;Disgust;Disgust;1;1;1;3;1
9;2;2;1700571057042.png;Surprise;0.8104;Surprise;Surprise;Surprise;1;1;1;3;1
9;2;3;1700571058419.png;Fear;0.046;Neutral;Fear;Fear;0;1;1;2;1
9;2;4;1700571062496.png;Disgust;0.4383;Disgust;Disgust;Disgust;1;1;1;3;1
9;2;5;1700571063767.png;Disgust;0.9471;Fear;Disgust;Disgust;0;1;1;2;1
9;2;6;1700571065952.png;Fear;0.0987;Surprise;Neutral;Neutral;0;0;0;0;0
9;2;7;1700571069519.png;Neutral;0.4669;Neutral;Neutral;Neutral;1;1;1;3;1
9;2;8;1700571071814.png;Surprise;0.8703;Surprise;Surprise;Surprise;1;1;1;3;1
9;2;9;1700571074501.png;Surprise;0.8284;Surprise;Surprise;Surprise;1;1;1;3;1
